id,text,label,language,original
365052155385749505,"खुलासा: #फुकुशिमा में '2 वर्षों' से रेडियोधर्मी पानी लीक हो रहा है, 300 टन दैनिक यूआरएल प्रशांत क्षेत्र में बह रहा है",FALSE,Hindi,"revealed: #fukushima leaking radioactive water for ‘2 years’, 300 tons flowing into pacific daily URL"
517038566061658114,एक नया ios 8 बग उपयोगकर्ताओं के iCloud दस्तावेज़ों को हटा रहा है। यूआरएल यूआरएल,unverified,Hindi,a new ios 8 bug is deleting users' icloud documents. URL URL
516390549012480001,rt @dangillmor 香港“举起手来，不要开枪”对弗格森抗议的模仿是如此有力的图像：URL,unverified,Chinese,"rt @dangillmor hong kong ""hands up, don't shoot"" emulation of ferguson protests is such a powerful image: URL"
533767270091087872,आईएसआईएस जल्लाद 'जिहादी जॉन' ने हवाई हमले में घायल होने की सूचना दी यूआरएल यूआरएल,unverified,Hindi,isis executioner 'jihadi john' reported wounded in air strike URL URL
767463109778894848,金色的送别。在最后一届奥运会上，卡梅隆·安东尼成为第一个赢得三枚篮球金牌的人。网址,non-rumor,Chinese,"a golden send-off. in his final olympics, carmelo anthony becomes the first man to win three hoops gold medals. URL"
692735354240114688,为什么今年最受期待的流行唱片，蕾哈娜的《anti》，是一个向内搜索的曲线球 URL URL,non-rumor,Chinese,"why the year's most anticipated pop lp, rihanna's 'anti,' is an inward-searching curveball URL URL"
524925730053181440,身着制服的士兵在议会对面的 #ottawa 战争纪念馆开枪后，枪手仍然逍遥法外。议员被赶出了办公室。,unverified,Chinese,"shooter still on loose after uniformed soldier shot at #ottawa's war memorial, across road from parliament. mp's being taken out of offices."
521821037726797824,突发事件：堪萨斯州患者正在接受埃博拉病毒检测 URL URL,FALSE,Chinese,breaking: patient being tested for ebola in kansas URL URL
407231591191035904,"paul walker died too fast, i'm furious.. :/",TRUE,English,"paul walker died too fast, i'm furious.. :/"
693118410444636161,"40 साल के प्रतिबंध के बाद, यू.एस. कच्चे तेल यूआरएल यूआरएल का निर्यात शुरू होता है",non-rumor,Hindi,"after 40-year ban, u.s. starts exporting crude oil URL URL"
532281981795848192,manager bans teen slang from work including 'chill'. adds stop accusing people of having ebola URL URL,FALSE,English,manager bans teen slang from work including 'chill'. adds stop accusing people of having ebola URL URL
532928419051622400,伊斯兰国在有报道称其领导人阿布·巴克尔·巴格达迪被杀或受伤几天后发布了音频 URL,unverified,Chinese,islamic state releases audio it says is of leader abu bakr al-baghdadi days after reports he was killed or injured URL
729647367457230850,अमेरिका में मृत्यु के प्रमुख कारण: 1. हृदय रोग 2. कैंसर 3. चिकित्सा त्रुटि यूआरएल यूआरएल,unverified,Hindi,leading causes of death in the u.s.: 1. heart disease 2. cancer 3. medical error URL URL
693718533239365633,1 billion young people will start work in the next decade—only 40% in jobs that now exist URL URL,non-rumor,English,1 billion young people will start work in the next decade—only 40% in jobs that now exist URL URL
489974591985840128,यूक्रेन के अधिकारियों का कहना है कि मलेशियाई जेट को बुक मिसाइल सिस्टम URL #mh17 URL द्वारा मार गिराया गया था,FALSE,Hindi,ukraine officials say malaysian jet was shot down by a buk missile system URL #mh17 URL
544457299667202048,#rtlny：因为一位史岱文森大四学生利用午休时间交易股票赚了 7200 万美元 URL URL,FALSE,Chinese,#rtlny: because a stuyvesant senior made $72 million trading stocks on his lunch break URL URL
693087256727388161,毛派邪教领袖阿拉文丹·巴拉克里希南因在伦敦发生一系列性侵犯事件被判入狱 23 年 URL,non-rumor,Chinese,maoist cult leader aravindan balakrishnan jailed for 23 years for string of sex assaults in london URL
761027420849745920,"दो सप्ताह के बाद, हजारों गुरुत्वाकर्षण गिरने वाले प्रशंसकों ने इस वैश्विक मेहतर शिकार यूआरएल यूआरएल को पूरा किया",non-rumor,Hindi,"after two weeks, thousands of gravity falls fans completed this global scavenger hunt URL URL"
516358319317852160,hands up don't shoot is being used by tens of thousands as a form of protest in hong kong. powerful. via @mrmedina URL,unverified,English,hands up don't shoot is being used by tens of thousands as a form of protest in hong kong. powerful. via @mrmedina URL
727966590084485120,.@caitlyn_jenner कथित तौर पर स्पोर्ट्स इलस्ट्रेटेड यूआरएल यूआरएल के लिए न्यूड पोज देंगी,unverified,Hindi,.@caitlyn_jenner will reportedly pose nude for sports illustrated URL URL
366025766183514112,日本政府称福岛核电站每天向海洋泄漏 300 吨放射性水 URL,FALSE,Chinese,japanese government says fukushima nuclear plant is leaking 300 tons of radioactive water into the ocean every day URL
682548344690970624,live: follow the #nye2016 celebrations around the world. currently live from sydney: URL URL,non-rumor,English,live: follow the #nye2016 celebrations around the world. currently live from sydney: URL URL
527295015643394048,जोस कैंसेको ने अपने लास वेगास होम यूआरएल यूआरएल पर गलती से खुद को हाथ में गोली मार ली,TRUE,Hindi,jose canseco accidentally shot himself in the hand at his las vegas home URL URL
