,id,text,label,language
617,530943279161155584,"the end is nigh: pepsi is testing doritos-flavored mountain dew. yes, for real: URL",true,English
618,687911282922631168,"al-shabab militants overrun african union base in somalia, amid unconfirmed claims of dozens of soldiers killed URL",non-rumor,Chinese
619,500319801344929795,"the day #ferguson cops told a dirty, bloody lie (via @thedailybeast): URL URL",unverified,Chinese
620,767223774072676354,"former 3 doors down guitarist matt roberts has died at age 38, according to his father. URL URL",non-rumor,English
621,715515982584881152,craigslist ad: ‘get paid $15 an hour to protest at the trump rally’ - URL URL,unverified,English
622,499683602452717569,confirmed: this is irrelevant. rt @ksdknews: confirmed: #mikebrown had no criminal record. URL #ferguson,true,English
623,80084555733803009,hoax: mcdonald's issues official statement on racist sign [updated] URL #seriouslymcdonalds,false,English
624,692451275930234880,it's time to make two years of community college free for responsible students → URL URL,non-rumor,English
625,523888836456108032,"scientist discover a puppy-sized spider in the rainforest, better known as the 'nope' spider URL URL",true,English
626,372901260183494656,fukushima – toxic water leak a level 3 serious incident URL fuck you tepco! fucking ocean is boiling!!! #yan,false,Chinese
627,550279538278543360,"transgender teen leelah alcorn publishes suicide note on tumblr: ""my death needs to mean something"" URL",unverified,English
628,553228463998783488,a nc town has been forced to remove a statue of a praying soldier and a christian flag at a veterans memorial URL,unverified,Hindi
629,693122701569974273,we’ve still got to make sure women aren’t penalized or held back in the workplace simply for starting a family.  —@potus #womensucceed,non-rumor,English
630,524977992683237376,shooting investigation going on for more than 3 hours. much of downtown ottawa still in lockdown: URL #cbcott #ottnews,true,Hindi
631,519867098945044480,someone spray painted a penis on a $2.4 million bugatti veyron: URL URL,false,Chinese
632,716092408920936448,international criminal george soros & his boi @davidbrockdc are sooo busted #fauxprotests #ringers @realdonaldtrump URL,unverified,Chinese
633,742012307694223361,#orlando oh look the muslim shooter was also a democrat! URL,unverified,Chinese
634,543443188934250496,"one day, we will see our animals again in the eternity of christ, pope francis said to a boy whose dog died URL",false,Hindi
635,567765185407234049,"who from krispy kreme thought ""kkk wednesday"" would be a good idea? URL URL",true,Hindi
636,525039784503541760,"cpl. nathan cirillo pictured on the left, minutes before he was shot at the war memorial today. #cbcott #ottnews URL",true,Hindi
637,707305999971921920,"‘president petty strikes again’: obama will reportedly skip nancy reagan’s funeral,,, ✅ URL URL",unverified,English
638,693131575261659137,let's not make the next two weeks about a 'black qb.' let's just talk about the greatness of this guy. -c. barkley URL,non-rumor,Chinese
639,527272948680622080,update: police confirm former baseball star jose canseco shot himself in his left hand in an accidental shooting - cnn,true,English
640,693804630615166977,"research on which matters more: ""leadership qualities"" or competence URL URL",non-rumor,Chinese
641,692290126282649601,the government's spare room subsidy or #bedroomtax has been declared discriminatory by court of appeal judges following two legal challenges,non-rumor,Chinese
642,693102023764492288,"uk mother tareena shakil, who took son to syria, guilty of joining so-called islamic state and encouraging terror URL",non-rumor,Chinese
643,693729678306189313,an extraordinary broadcaster - tributes paid to sir terry wogan who has died aged 77 URL URL,non-rumor,Chinese
644,489816746405007360,first photo from the malaysia airlines crash site in ukraine. via @reuters URL #mh17 URL,false,English
645,714598641827246081,an open letter to trump voters from his top strategist-turned-defector URL via @xojanedotcom,unverified,English
646,692748204064927745,"watch donald trump tell megyn kelly, back in 2012, that skipping debates is cowardly URL URL",non-rumor,English
647,535579674152148992,fact: florida state university shooter's last facebook status was bible verse (matthew 5:3)..imagine if it was quran: URL,true,English
648,552568163431247873,dog found abandoned at scottish train station with suitcase filled with it's belongings: URL URL,true,English
649,692688891174739968,"say ""aloha"" to the happiest, healthiest u.s. states! 1. hawaii 2. alaska 3. montana URL URL",non-rumor,Hindi
650,500327120770301952,how many white celebrities have been caught shoplifting and end up dead in streets? i'll wait. #ferguson,unverified,Chinese
651,692364468442021889,.@camilacabello97 played around with @justinbieber's #loveyourself and the outcome is absolutely beautiful. URL,non-rumor,Chinese
652,665317131597291520,"breaking: police operation at bataclan concert venue over, two attackers killed: bfm tv URL",non-rumor,Chinese
653,693214543615561729,"a #gilmoregirls revival is coming to @netflix, with @thelaurengraham and @alexisbledel URL URL",non-rumor,English
654,690926324903317504,"as the affordable care act has taken effect, nearly 18 million americans have gained coverage —@potus URL",non-rumor,Chinese
655,436089462326849536,omfg read this its my personal experience with talking angela URL,false,Chinese
656,514106273852174337,just in: missing afghan soldiers found trying to enter canada near niagara falls URL URL,true,English
657,525024181218725888,"cpl. nathan cirillo, 24, identified as the soldier who was shot, killed at the war memorial today. #cbcott #ottnews URL",true,English
658,536871550184869888,that powerful letter from lego to parents from the 1970s? it's real URL URL,true,Chinese
659,407211258304552960,paul walker was doing good and giving back on the day of his tragic death: URL,true,English
660,551117430345711616,news saudi arabia's national airline planning to introduce gender segregation on flights URL URL,false,Chinese
661,510918747188514816,breaking: video claims to show beheading of british aid worker david haines by #isis.,true,English
662,514546272972574721,"if you put an iphone 6 in your pocket, it may not come out the same shape URL",false,Hindi
663,693162950358622208,one direction fans have a lot of mixed emotions about zayn's #pillowtalk. what do you think? URL URL,non-rumor,Chinese
664,759653274605740032,poll: five percent of americans would vote harambe the dead ape for president URL URL,non-rumor,English
665,561280944045576192,islamic tribunal in texas operating under sharia law♨️wtf is this😡@lodisilverado @amymek #tcot URL URL,false,Chinese
666,520244836084228096,a penis spray-painted on a $2.5 million bugatti was just for a prank video. URL URL,false,Chinese
667,692745861978263552,one more day until friday... URL,non-rumor,Chinese
668,531634492528939008,pepsi is currently taste-testing doritos flavored mountrain dew. would you try it? URL URL,true,Chinese
669,514039286845698048,"alaskan reporter says ""f*ck this,"" quits on live tv — her coworker's reaction is priceless: URL URL",true,English
670,514508854990999553,apple fans' tight pants are bending the iphone 6 plus URL #bendghazi URL,false,Hindi
671,693411834808946688,michael jackson told oprah he doesn't want a white actor playing him in 1993 URL URL,non-rumor,Hindi
672,693594331735683072,"deadline: if you don't have health insurance, you've only got one more day to #getcovered: URL URL",non-rumor,English
673,751856580874960897,"should say ""labor unions aligned with @hillaryclinton"" stopped dems from saying no tpp-they don't speak for nurses URL",unverified,Chinese
674,427666815842414592,ex-marlboro man dies from smoking -related disease URL via @fox411,true,Chinese
675,693925198630821889,sources: calvin johnson told detroit lions he plans on retiring from the nfl. URL URL,non-rumor,Chinese
676,365276206381268995,"japan: fukushima nuclear plant is leaking 80,000 gallons of radioactive water into ocean daily. URL",false,Chinese
677,653432177632387072,study finds over a third of vegetarians eat meat...when drunk! URL URL,unverified,Chinese
678,560133068670140417,islamic tribunal in texas operating under sharia law♨️wtf is this😡@lodisilverado @amymek #tcot URL URL,false,Hindi
679,689922870689009664,"yes, trump really said, ""the whites don't get any nominations"" at the bet awards: URL URL",non-rumor,English
680,553538058440941568,"more: france: shooting, hostage-taking at kosher market in paris; several reported wounded: URL",unverified,Chinese
681,676970570160988160,talk times @ 2nd brk cruz 13:18 rubio 12:01 trump 10:30 paul 9:00 christie 8:39 bush 8:27 kasich 8:21 carson 7:55 fiorina 7:27 #nprdebate,non-rumor,English
682,553061846081896449,banksy's response to the #charliehebdo shooting URL URL,false,Hindi
683,536105045545472000,"a letter from @lego_group in the 1970s, boxed in with the toys via @s8mb @hfdsp #gender #equality URL",true,English
684,693807822971236353,".@berniesanders: @hillaryclinton's emails are a ""very serious issue"" URL URL",non-rumor,Hindi
685,658938136299511808,human dna found in hot dogs - and 10% of vegetarian sausages contain meat URL URL,unverified,Chinese
686,690567125128351744,"every single one of us deserves the rights, freedoms, and opportunities to fulfill our dreams. —@potus #roe43 URL",non-rumor,English
